Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	1/16	1.824879e-02	6.237273e-02	0	0	6.049091e+01	2.421848e+02	ATL1
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)	1/16	1.824879e-02	6.237273e-02	0	0	6.049091e+01	2.421848e+02	XCL1
GO_Biological_Process_2023	Prostaglandin Biosynthetic Process (GO:0001516)	1/17	1.937870e-02	6.261584e-02	0	0	5.670739e+01	2.236302e+02	PTGDS
GO_Biological_Process_2023	Regulation Of Leukocyte Chemotaxis (GO:0002688)	1/17	1.937870e-02	6.261584e-02	0	0	5.670739e+01	2.236302e+02	XCL1
GO_Biological_Process_2023	Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641)	1/17	1.937870e-02	6.261584e-02	0	0	5.670739e+01	2.236302e+02	XCL1
GO_Biological_Process_2023	Axonogenesis (GO:0007409)	2/188	1.953339e-02	6.261584e-02	0	0	1.013364e+01	3.988226e+01	PALLD;ATL1
GO_Biological_Process_2023	Positive Regulation Of Nervous System Process (GO:0031646)	1/18	2.050737e-02	6.261584e-02	0	0	5.336898e+01	2.074437e+02	CST7
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	1/18	2.050737e-02	6.261584e-02	0	0	5.336898e+01	2.074437e+02	XCL1
GO_Biological_Process_2023	Regulation Of T Cell Cytokine Production (GO:0002724)	1/18	2.050737e-02	6.261584e-02	0	0	5.336898e+01	2.074437e+02	XCL1
GO_Biological_Process_2023	Neuromuscular Synaptic Transmission (GO:0007274)	1/18	2.050737e-02	6.261584e-02	0	0	5.336898e+01	2.074437e+02	FCHSD1
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	1/21	2.388593e-02	7.012664e-02	0	0	4.535682e+01	1.693835e+02	XCL1
GO_Biological_Process_2023	Negative Regulation Of Interleukin-2 Production (GO:0032703)	1/21	2.388593e-02	7.012664e-02	0	0	4.535682e+01	1.693835e+02	XCL1
GO_Biological_Process_2023	Positive Regulation Of T Cell Cytokine Production (GO:0002726)	1/21	2.388593e-02	7.012664e-02	0	0	4.535682e+01	1.693835e+02	XCL1
GO_Biological_Process_2023	Regulation Of GTPase Activity (GO:0043087)	2/214	2.487406e-02	7.159008e-02	0	0	8.879155e+00	3.279898e+01	XCL2;XCL1
GO_Biological_Process_2023	Natural Killer Cell Mediated Immunity (GO:0002228)	1/22	2.500964e-02	7.159008e-02	0	0	4.319481e+01	1.593238e+02	KIR3DL1
GO_Biological_Process_2023	Cell-Cell Signaling By Wnt (GO:0198738)	1/23	2.613211e-02	7.209942e-02	0	0	4.122934e+01	1.502641e+02	PORCN
GO_Biological_Process_2023	Glial Cell Development (GO:0021782)	1/23	2.613211e-02	7.209942e-02	0	0	4.122934e+01	1.502641e+02	S100A9
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Migration (GO:1902624)	1/23	2.613211e-02	7.209942e-02	0	0	4.122934e+01	1.502641e+02	XCL1
GO_Biological_Process_2023	Natural Killer Cell Mediated Cytotoxicity (GO:0042267)	1/24	2.725334e-02	7.429779e-02	0	0	3.943478e+01	1.420669e+02	KIR3DL1
GO_Biological_Process_2023	Negative Regulation Of Protein Transport (GO:0051224)	1/25	2.837334e-02	7.468384e-02	0	0	3.778977e+01	1.346187e+02	SERGEF
GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	1/25	2.837334e-02	7.468384e-02	0	0	3.778977e+01	1.346187e+02	XCL1
GO_Biological_Process_2023	Bile Acid Biosynthetic Process (GO:0006699)	1/25	2.837334e-02	7.468384e-02	0	0	3.778977e+01	1.346187e+02	OSBPL3
GO_Biological_Process_2023	Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	1/27	3.060964e-02	7.736473e-02	0	0	3.487937e+01	1.216048e+02	PORCN
GO_Biological_Process_2023	Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)	1/27	3.060964e-02	7.736473e-02	0	0	3.487937e+01	1.216048e+02	FCHSD1
GO_Biological_Process_2023	Regulation Of Peptidase Activity (GO:0052547)	1/27	3.060964e-02	7.736473e-02	0	0	3.487937e+01	1.216048e+02	CST7
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	2/240	3.074319e-02	7.736473e-02	0	0	7.898760e+00	2.750417e+01	XCL1;S100A9
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	2/244	3.169092e-02	7.812086e-02	0	0	7.766627e+00	2.680826e+01	XCL2;XCL1
GO_Biological_Process_2023	Negative Regulation Of Type II Interferon Production (GO:0032689)	1/28	3.172594e-02	7.812086e-02	0	0	3.358586e+01	1.158921e+02	XCL1
GO_Biological_Process_2023	Defense Response To Fungus (GO:0050832)	1/29	3.284101e-02	8.000629e-02	0	0	3.238474e+01	1.106288e+02	S100A9
GO_Biological_Process_2023	Prostaglandin Metabolic Process (GO:0006693)	1/30	3.395486e-02	8.016146e-02	0	0	3.126646e+01	1.057658e+02	PTGDS
GO_Biological_Process_2023	Positive Regulation Of Interleukin-10 Production (GO:0032733)	1/30	3.395486e-02	8.016146e-02	0	0	3.126646e+01	1.057658e+02	XCL1
GO_Biological_Process_2023	Protein Palmitoylation (GO:0018345)	1/30	3.395486e-02	8.016146e-02	0	0	3.126646e+01	1.057658e+02	PORCN
