Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Kaposi sarcoma-associated herpesvirus infection,0.9368692891515835,1.0,0.5938818565400844,CYCS;PPP3CC;PIK3CD;GNG2;UBA52;MAPK1;NFATC2;HLA-E;GSK3B;EIF2AK2;CASP8;PLCG2;HIF1A,wald_stat,KEGG_2021_Human
Toxoplasmosis,0.9357670055951725,1.0,0.5793103448275863,IL10RA;CYCS;MAPK1,wald_stat,KEGG_2021_Human
Hepatitis B,0.9350723191211063,0.9985823716931974,0.587527352297593,CYCS;PIK3CD;MAPK1;NFATC2;STAT4;YWHAZ;CASP8,wald_stat,KEGG_2021_Human
Protein export,0.9273610213525455,1.0,0.5831295843520783,SRPRA;SEC62;SPCS2;SPCS1;SRP14;SEC63;SPCS3;HSPA5,wald_stat,KEGG_2021_Human
Alcoholism,0.9245235509474631,0.9937570530388521,0.5963923337091319,GNG2;H4C3;MAPK1;PPP1CA;PPP1CC,wald_stat,KEGG_2021_Human
Spliceosome,0.9222414765907109,0.9837820409479285,0.6544715447154471,DDX5;ACIN1;THOC2;SF3A1;BCAS2;SNRPB2;HNRNPU;PRPF6;TRA2A;DDX46;CDC40;EIF4A3;LSM7;ZMAT2;SRSF4;FUS;SNRPB;SNRPD2;U2AF2;SNRPA;LSM4;TXNL4A;HNRNPA3;PRPF38B;HSPA8;PRPF40A;PUF60;CWC15,wald_stat,KEGG_2021_Human
cAMP signaling pathway,0.9187581292937974,0.9769290519250217,0.6233766233766234,PIK3CD;PTGER2;MAPK1;PPP1CA;PPP1CC;ADRB2,wald_stat,KEGG_2021_Human
Non-small cell lung cancer,0.9141320900847767,0.9722950618501879,0.6041412911084044,PIK3CD;MAPK1;STK4;PLCG2;EML4;GRB2;BAX;RASSF5;PIK3R1;KIF5B,wald_stat,KEGG_2021_Human
Ubiquitin mediated proteolysis,0.9054418425633541,0.978177542175987,0.6397790055248619,UBE2D2;UBE2G2;PIAS1;UBA52;STUB1;BIRC6;CBLB,wald_stat,KEGG_2021_Human
Chemical carcinogenesis,0.8967193178006219,0.9831727051193089,0.6523143164693218,PIK3CD;MAPK1;ADRB2;CCND3;PTGES3;AIP,wald_stat,KEGG_2021_Human
