Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Translation R-HSA-72766,1.2606534618667653,1.0,0.10802469135802469,EEF1D;EEF1A1;EIF4A2;EIF3A;FAU;UBA52;MRPS6;SRPRA;TRAM1;EIF3B;EIF4B;SPCS2;SPCS1;EIF3F;EIF3E;EIF3I;EEF2;EIF5B;MRPS7;EEF1B2;MRPS15;MRPL10;SRP14;MRPL14;RPN1;SPCS3;EIF3G;EIF3L,wald_stat,Reactome_2022
Selective Autophagy R-HSA-9663891,-1.2548202144391767,0.6794828744123573,0.16901408450704225,VDAC1;CSNK2B;UBB;DYNLL1;MAP1LC3B;PARK7;HSP90AA1;PRKAG1,wald_stat,Reactome_2022
COPI-mediated Anterograde Transport R-HSA-6807878,1.2525282238240631,1.0,0.1761297798377752,DYNC1H1;SPTAN1;KDELR2;ARFGAP3;ARF4;KDELR1;TMED9;CAPZB;TMED2;DCTN3,wald_stat,Reactome_2022
"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",1.2469788968758555,1.0,0.17142857142857143,EIF4A2;EIF3A;FAU;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
Translation Initiation Complex Formation R-HSA-72649,1.2469788968758555,1.0,0.17142857142857143,EIF4A2;EIF3A;FAU;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,-1.2433100504682326,0.6762317601807193,0.14814814814814814,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,-1.2433100504682326,0.6762317601807193,0.14814814814814814,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,1.2430420782440013,1.0,0.1988235294117647,DNAJB1;DEDD2;MAPK1;GSK3B;ATM;ST13;DNAJC2;HSPA8;RANBP2;HSPH1;HSPA5,wald_stat,Reactome_2022
DNA Replication Pre-Initiation R-HSA-69002,-1.2391794135912375,0.6678417879700405,0.1076923076923077,PSMB1;UBB;H2AX;H2AZ1;PSMB4;UBE2S;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;H2AZ2;PSME1;PSMB10;H3-3B;PSMD13,wald_stat,Reactome_2022
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,-1.2357724573416724,0.638006538305702,0.14285714285714285,POLR2J;UBB;POLR2K;XPA,wald_stat,Reactome_2022
