Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Mismatch Repair (GO:0006298),1.5634417384931112,0.4709492180367728,0.027426160337552744,RPA3;RPA2;PMS2;LIG1;MSH3;PMS1;RNASEH2A;MLH3;XPC;POLD3;MSH2;RPA1;MCM8;MSH6;MLH1;RNASEH2B,wald_stat,GO_Biological_Process_2023
RNA Transport (GO:0050658),1.5616844268109478,0.46117188868966996,0.027972027972027972,TGFBR2;KPNB1;CKAP5;NUP62;ZFP36L1;HNRNPA2B1;ATXN2,wald_stat,GO_Biological_Process_2023
Establishment Of Protein Localization To Organelle (GO:0072594),1.5586364859003008,0.45681390308051756,0.007334963325183374,KPNB1;PPP1R10;NUP62;KPNA3;STK4;NUP50;HIKESHI;STAT3;IL10RA;PHB2;RAB11A;RALA;RAN;EIF4ENIF1;CSE1L;IPO9;IPO8;HK1;IPO5;NUP188;APPL1;NUP85,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),1.5547706521444826,0.45509370257482107,0.014218009478672985,HDGFL2;MORF4L2;BRD8;PARP1;TRRAP;RUVBL1;EP400;WRAP53;HELQ;ACTR2;TIMELESS;MORF4L1;MRGBP;ARID2;ACTL6A;VPS72;ERCC6;EPC2;DMAP1;MRNIP,wald_stat,GO_Biological_Process_2023
Glycosaminoglycan Biosynthetic Process (GO:0006024),-1.552247034666544,0.5277050255400944,0.014545454545454545,CHST7;CHSY1;B3GNT7;B3GNT2;SLC35D2;B4GALT4;UST;B3GALT6;EXT1;XYLT1;B3GAT3,wald_stat,GO_Biological_Process_2023
Peroxisomal Membrane Transport (GO:0015919),1.5487550278289364,0.46033139001866663,0.03821656050955414,PEX3;RAB8B;PEX14;PEX19;PEX16;TRIM37;ABCD3;PEX2;PEX5;PEX1;ABCD4;ABCD2,wald_stat,GO_Biological_Process_2023
Vesicle Coating (GO:0006901),-1.5459358176169502,0.5410249694693077,0.026455026455026454,TRAPPC10;AP3D1;TMED10;TRAPPC2L;TRAPPC6A;CSNK1D;CUL3;TMED2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Lamellipodium Organization (GO:1902745),-1.5458676023284028,0.5289914623725785,0.033271719038817,CDC42;ARHGEF7;CARMIL2;RAC1;AUTS2;ARPC2;PIK3R1;TWF2,wald_stat,GO_Biological_Process_2023
Regulation Of Centriole Replication (GO:0046599),1.5433497383880477,0.46502999245389737,0.03112033195020747,NUP62;NPM1;SPICE1;KAT2A;CDK5RAP2;CEP76;TRIM37;MDM1;PLK2;RBM14,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),-1.540041667382105,0.539217347238758,0.032846715328467155,XCL1;VEGFB;CALR;LGALS9;CCL5;ZNF580,wald_stat,GO_Biological_Process_2023
Peptide Biosynthetic Process (GO:0043043),1.5383477059345199,0.46938985215741313,0.009685230024213076,MRPS7;DARS1;TNIP1;COPS5;EEF1A1;MRPS33;MRPL3;SRBD1;SARS1;MRPL34;MRPS18C;PCSK5;MRPL41;MRRF;EIF4G1;MRPL18;MRPS18B;MRPS14;MRPL36;EIF4EBP2;MRPL27;GSPT1;MRPL51,wald_stat,GO_Biological_Process_2023
RNA Biosynthetic Process (GO:0032774),1.536531505093548,0.4623491128879869,0.027586206896551724,TAF7;ZFP36L1;SMARCA5;TBP;SETX;TCEA2;PRMT5;TAF12;TAF5;NCOA6;MTERF1,wald_stat,GO_Biological_Process_2023
Regulation Of Signal Transduction (GO:0009966),-1.5351112134516522,0.547537675724103,0.004807692307692308,RGS2;NCK2;DYNLT1;ZFAND2B;CD63;GIT1;DGKQ;BRAP;SNW1;CREBBP;GRK6;PPP2CA;GATA3;TIMP1;RFNG;NCAM1;IGFBP4;LFNG;TSPYL2;SUMO1;USP33;RGS16;IRAK1;ZDHHC3,wald_stat,GO_Biological_Process_2023
Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),1.5333492103824005,0.45982615951559813,0.03966597077244259,CNOT7;CNOT3;PARN;PAN2;TUT7,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Telomere Maintenance (GO:0032206),1.5329771386150417,0.449255182836011,0.021686746987951807,UCHL5;PPP1R10;TNIP1;PRKCQ;INO80D;HNRNPA2B1;NEK7;HNRNPD;MAP3K4;INO80B;RUVBL1;ATRX;DHX36,wald_stat,GO_Biological_Process_2023
Modulation By Host Of Viral Process (GO:0044788),-1.5313000492774498,0.5500525736742364,0.04553734061930783,CDC42;PPIB;IGF2R;FASN;CFL1;PAIP1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Phosphate Metabolic Process (GO:0045937),1.525852184326324,0.4575132864483367,0.04899777282850779,NCKAP1L;PTGES3;IFNG;PSEN1;GLMN;ILK;ITGA6,wald_stat,GO_Biological_Process_2023
GPI Anchor Biosynthetic Process (GO:0006506),-1.5232530249484015,0.5710574922234943,0.0472027972027972,MPPE1;PIGT;PIGH;PIGS;GPAA1,wald_stat,GO_Biological_Process_2023
Regulation Of Macrophage Activation (GO:0043030),-1.522101036492034,0.564074952071406,0.03697183098591549,ZC3H12A;TNIP2;SHPK;KARS1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),-1.5220385265682022,0.5532134769286405,0.023297491039426525,CDC42;ARHGEF7;CALR;RAC1;ENC1;P4HB;DMTN;S100A10;TESK1;TRIOBP;CIB1;ABL1;PLEKHA2;GSK3B;RELL2;PTK2B,wald_stat,GO_Biological_Process_2023
Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),-1.5205915020663954,0.5473487902965287,0.022099447513812154,CDC42;ARHGEF7;CALR;RAC1;ACTN4;P4HB;DMTN;S100A10;TESK1;TRIOBP,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),-1.516434870310797,0.5539872901880999,0.03880070546737213,U2AF2;AKT1;SPRY2;USP4;N4BP1;SUMO1;ISG15;SPOPL;GTPBP4;ARRB1;BAG5;OGT;SOX4;CAMLG;PER2;GNL3L;PARK7;ARRB2,wald_stat,GO_Biological_Process_2023
