Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Formation Of HIV-1 Elongation Complex Containing HIV-1 Tat R-HSA-167200,-1.434449233704282,0.4934754336852778,0.03837953091684435,ELOA;ERCC3;POLR2C;POLR2D;NCBP1;ELOB;POLR2G;ELL;MNAT1;CCNT1;CDK7;POLR2E;NELFCD;NELFA;POLR2J;CDK9,wald_stat,Reactome_2022
G Alpha (Z) Signaling Events R-HSA-418597,-1.4325252920225031,0.48853160955442043,0.05919661733615222,GNAS;GNB1;ADCY7;GNGT2;PRKCA;PRKCB;RGS16;ADCY9,wald_stat,Reactome_2022
Signaling By ROBO Receptors R-HSA-376176,-1.4318963378601681,0.47898274804546276,0.01652892561983471,NCK2;PKN1;RBM8A;MAGOH;CDC42;ARHGEF7;SOS2;MYO9B;RNPS1;PSMF1;PRKCA;PKN2;PSMD6;NCBP1;ZSWIM8;PSMB6;PRKAR2A;ELOB;PSME4;USP33;UBB;RSL24D1;PSME2;PSMB3;PSMA1;ROBO3;EVL;ETF1;PFN1;PSMD9,wald_stat,Reactome_2022
Iron Uptake And Transport R-HSA-917937,-1.4294961136467537,0.4761470592360887,0.05811623246492986,FTL;FTH1;TCIRG1;ACO1;ATP6V1H;CAND1;ATP6V0C;UBB;FBXL5;ATP6V1G1,wald_stat,Reactome_2022
RHOG GTPase Cycle R-HSA-9013408,-1.421867200861868,0.4902213402142962,0.04693877551020408,ARHGDIA;CDC42;STX5;ARHGAP21;LAMTOR1;PREX1;PKN2;ARHGAP5;PIK3R1;PGRMC2;TRIO;HSPE1;VAV3;OPHN1;NDUFS3;VANGL1;DOCK2;VRK2,wald_stat,Reactome_2022
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,-1.4210413616092257,0.48279049278698005,0.05894308943089431,MAPKAPK2;EGR1;MEF2D;PPP2CA;JUND;PPP2CB;ID2,wald_stat,Reactome_2022
Platelet Sensitization By LDL R-HSA-432142,1.4197717377860806,0.7329596266409418,0.08301158301158301,MAPK14;PPP2R5A;PPP2R5D;PPP2R5C,wald_stat,Reactome_2022
Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,-1.4182188607751902,0.48187183515450754,0.07597535934291581,GALNT3;NOTCH1;LFNG;POMT1;ADAMTS10,wald_stat,Reactome_2022
Negative Regulation Of FGFR4 Signaling R-HSA-5654733,-1.4175369526813957,0.4554242058439849,0.0823293172690763,SPRY2;PPP2CA;PPP2CB;MKNK1;UBB;BRAF,wald_stat,Reactome_2022
Negative Regulation Of FGFR3 Signaling R-HSA-5654732,-1.4175369526813957,0.4554242058439849,0.0823293172690763,SPRY2;PPP2CA;PPP2CB;MKNK1;UBB;BRAF,wald_stat,Reactome_2022
Negative Regulation Of FGFR2 Signaling R-HSA-5654727,-1.4175369526813957,0.4554242058439849,0.0823293172690763,SPRY2;PPP2CA;PPP2CB;MKNK1;UBB;BRAF,wald_stat,Reactome_2022
Glycosaminoglycan Metabolism R-HSA-1630316,-1.4160803594948828,0.45097530921477846,0.0437375745526839,CHST7;CHSY1;B3GNT7;B3GNT2;SLC35D2;B4GALT4;UST;B3GALT6;SLC9A1;EXT1;IDS;XYLT1;HS6ST1;B3GAT3;PAPSS1;NAGLU;B4GALT7;DSE;CHORDC1;B4GALT1,wald_stat,Reactome_2022
RAB Geranylgeranylation R-HSA-8873719,-1.4140264658770636,0.44840135686237353,0.04518664047151277,RAB1A;RAB5C;RABGGTA;RAB14;RAB2A;RABGGTB;PTP4A2;RAB30;RAB4A;RAB22A;RAB21;RAB40B;RAB18,wald_stat,Reactome_2022
Protein Ubiquitination R-HSA-8852135,1.4136707689860395,0.7386940759359103,0.030710172744721688,UBE2D2;SHPRH;H2BC15;PAF1;RRAGA;PRKDC;UBE2H;RNF20;CTR9;UBE2B;VCP;CDC73;UBC;PEX14;UBE2R2;SELENOS;LEO1;UBE2D3;RAD18;UBE2J2;H2BC9;H2BC12;HLTF;UBE2L3;UBE2E1;UBA52;TMEM129;HLA-A;PEX2;UBE2V2;UBE2E3;UBE2A,wald_stat,Reactome_2022
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,-1.4121098156482788,0.4457084344447406,0.04065040650406504,U2AF2;RBM8A;ALYREF;MAGOH;SLU7;SARNP;NUP54;DDX39A;RNPS1;THOC7;NCBP1;NUP133;SEH1L;SRSF9;SRSF5;SRSF2;SEC13;NXT1,wald_stat,Reactome_2022
Apoptosis R-HSA-109581,1.410464811748791,0.73205556062522,0.011976047904191617,SPTAN1;KPNB1;FNTA;PPP3CC;STAT3;CYCS;H1-2;PRKCQ;PSMD2;YWHAZ;H1-4;ADD1;H1-3;PSMD11;GZMB;APIP;MAGED1;PSMB2;PPP3R1;AKT3;DAPK2;GSDMD;BCL2L1;RIPK1;YWHAH;CDKN2A;CARD8;YWHAB,wald_stat,Reactome_2022
FCERI Mediated Ca+2 Mobilization R-HSA-2871809,1.4099311037819942,0.7122944366292605,0.06525911708253358,PPP3CB;NFATC2;GRAP2;PLCG1;PPP3R1;AHCYL1;NFATC3;LCP2;SPNS1,wald_stat,Reactome_2022
CDC42 GTPase Cycle R-HSA-9013148,-1.4048277489609609,0.4596206839828054,0.0273972602739726,ARHGAP4;PKN1;ARHGDIA;CDC42;GIT1;PLEKHG2;ARHGAP21;ARHGEF7;CPNE8;LAMTOR1;PREX1;GNA13;MYO9B;PKN2;ARHGAP5;ARHGAP26;PIK3R1;WIPF2;ARHGAP9;TRIO;VAV3;OPHN1;ARHGEF10;VANGL1,wald_stat,Reactome_2022
Signaling By FGFR2 R-HSA-5654738,-1.4002454062316418,0.46478893348589384,0.05785123966942149,NRAS;SPRY2;PPP2CA;PTBP1;HNRNPH1;POLR2C;PPP2CB;POLR2D;NCBP1;MKNK1;PIK3R1;POLR2G;UBB;POLR2E;BRAF;POLR2J;SHC1;HNRNPM,wald_stat,Reactome_2022
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,1.3993661560507666,0.7390949600974808,0.10588235294117647,KPNB1;LBR;TMPO;VRK1,wald_stat,Reactome_2022
MHC Class II Antigen Presentation R-HSA-2132295,-1.3989453033423818,0.4605659974795666,0.035269709543568464,SEC24C;HLA-DRB5;DCTN4;DYNLL2;SEC24B;CTSD;AP1S1;DYNC1LI1;CTSS;DYNC1LI2;DCTN3;SEC24A;CAPZA2;HLA-DRB1;SEC13;KIF22,wald_stat,Reactome_2022
