Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
B Cell Receptor Signaling Pathway (GO:0050853),1.1931616544249262,0.7435688275105244,0.1991869918699187,PIK3CD;NCKAP1L;PTPRC;NFATC2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Metabolic Process (GO:0051247),-1.1922532080408845,0.7423586689370352,0.13137254901960785,RAB1A;RBM3;STX5;VIM;AKT1;YTHDF3;LDB1;TIPARP;TGFB1;YTHDF1;ATG7;AURKAIP1;LARP1B;BAD;NDUFA13;CIRBP;ASPH;BCL3;GSK3A;AXIN1;AGO2,wald_stat,GO_Biological_Process_2023
"Retrograde Transport, Endosome To Golgi (GO:0042147)",1.191838544286499,0.744690492284217,0.17204301075268819,TRIM27;VPS51;GCC2;SNX6;PIKFYVE;LMAN1;CLTC;SNX5;SNX3;RGP1;VPS35;BET1L;SNX1;SNX8;TMEM87B;ERC1;RCSD1;RAB6A;VTI1B;RAB29,wald_stat,GO_Biological_Process_2023
Protein Modification By Small Protein Removal (GO:0070646),1.1915415735341712,0.7424219196275952,0.15875912408759124,USP11;UCHL5;SENP6;USP28;USP22;USP34;COPS5;COPS7A;DESI1;STAMBP;USP14;SENP7;USP32;USP19,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),1.1906028465213983,0.7424053275075317,0.21485943775100402,KRIT1;ATP2B4;MECP2;SARS1;ATF2;PTPRM;PDE3B;CTNNB1;HGS;ROCK2;ROCK1,wald_stat,GO_Biological_Process_2023
Non-Motile Cilium Assembly (GO:1905515),1.1896147354703532,0.742397630530943,0.2361904761904762,CEP250;MBD1;ARL13B;IFT57;TMEM216;CEP89;IFT88;TOGARAM1,wald_stat,GO_Biological_Process_2023
Leukocyte Cell-Cell Adhesion (GO:0007159),1.1895217506297213,0.7393775720317037,0.22983870967741934,ITGA4;TNIP1;CERCAM,wald_stat,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),1.1890017626103602,0.7380183169107033,0.19274809160305342,TAF7;SETX;JUN;TBP;MED31;GTF2A1;MED28;DHX36;MDC1,wald_stat,GO_Biological_Process_2023
Protein Methylation (GO:0006479),1.188836389393963,0.7353336403696717,0.2263056092843327,PRMT2;VCPKMT;FAM98A;GSPT1;LCMT1;RAB6A;PRMT5;CAMKMT;METTL22;EEF1AKMT2;PCMT1;SNRPD3;EEF2KMT;N6AMT1;PRMT7,wald_stat,GO_Biological_Process_2023
Purine Ribonucleotide Metabolic Process (GO:0009150),1.1864494095419529,0.7406880078304543,0.2215909090909091,GPAT4;RAN;GIMAP7;CROT;MFN1;ADSS2;ACAT1;ABHD14B;HSPA8;GMPR2;CLPX;TPST2;BPNT1;HINT1;NDUFS1;MLYCD,wald_stat,GO_Biological_Process_2023
Protein Localization To Chromosome (GO:0034502),1.1853207763785458,0.7414107766367446,0.21828358208955223,XRCC5;ATRX;PARP1;RPA2;RB1;SLF1;CTCF;CHMP7;TERF2IP;RAD21;RPA1;WAPL;MSH2;ZMYND8;MRNIP;TINF2;IFFO1,wald_stat,GO_Biological_Process_2023
Regulation Of Cytokine Production (GO:0001817),1.184886713413324,0.7397854385100715,0.17550274223034734,MAPK14;PIK3CD;PPP1R11;PTPRC;PIK3CG;CD47;SOD1;IFNG;AGPAT1;ASB1;NPTN;CADM1;FCGR2B;GLMN;BTN2A2;ZBTB2;ZBTB20;KAT2A;ZNF131,wald_stat,GO_Biological_Process_2023
Regulation Of Type II Interferon Production (GO:0032649),-1.1848712306473732,0.7655991366848572,0.19603960396039605,XCL1;PDE4D;ZC3H12A;CEBPG;ZFPM1;MYDGF;LGALS9;SLC7A5;ISG15;HLA-DRB1;RIPK3;CD244;IL18;TYK2,wald_stat,GO_Biological_Process_2023
Lymphocyte Differentiation (GO:0030098),-1.1848567664585568,0.7621832981322797,0.1724137931034483,CEBPG;GATA3;CD79B;FNIP1;PTPRJ;HHEX;LFNG;PIK3R1;HDAC9;GPR89A;NFIL3;RABL3;DCAF1;KAT7;TCF3;SLC25A5,wald_stat,GO_Biological_Process_2023
Cellular Response To Topologically Incorrect Protein (GO:0035967),1.1836540010947383,0.7409424702800688,0.2277992277992278,TM7SF3;TMBIM6;DAXX;PTPN1;HDAC6,wald_stat,GO_Biological_Process_2023
Macromolecule Modification (GO:0043412),1.183141142310679,0.7394936895326322,0.1962809917355372,ST8SIA4;UBE2D2;ARAF;PRKDC;STK38;PPP4R2;ST6GAL1;PARP4;PARN;UBL4A;PARP1;ST3GAL1,wald_stat,GO_Biological_Process_2023
Metal Ion Transport (GO:0030001),-1.1827762508261987,0.766452869920491,0.1983640081799591,MAGT1;CNNM4;SLC9B2;SELENOK;CCL5;TRPM7;SLC23A2;PKD2;NDUFA9;SLC3A2;SLC4A4;SLC5A6,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Dephosphorylation (GO:0035307),-1.1825019387322304,0.7640159628969374,0.23126338329764454,NSMF;CALM3;TGFB1;PTBP1;PIN1;PTPA;GNA12;CALM1;CNEP1R1;PPP1R16B,wald_stat,GO_Biological_Process_2023
Proteoglycan Biosynthetic Process (GO:0030166),-1.1815534254577695,0.7637981280368443,0.21906693711967545,FAM20B;SLC35D2;EXT1;XYLT1;B3GAT3;CHST10;B4GALT7;CANT1;CHST11,wald_stat,GO_Biological_Process_2023
Cellular Response To Lipopolysaccharide (GO:0071222),-1.180852873607219,0.7628146230200531,0.160676532769556,VIM;GIT1;ZC3H12A;TNIP3;TGFB1;PLAA;TNIP2;SHPK;NFKBIB;CCL5;SBNO2;NFKB1;PABPN1;LYN;GSTP1;IRAK1;IL18,wald_stat,GO_Biological_Process_2023
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),1.1784056637517142,0.7523332169854584,0.21284403669724772,ERBIN;UFL1;CDK5RAP3;PRMT2;GFI1;PARP10;CDKN2A;CARD8;LRRC14;HAVCR2;ITCH;G3BP2;COMMD6;PSMD10,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Immune Response (GO:0050777),1.1783754214383741,0.7492201161923094,0.19074074074074074,MAPK14;TRIM27;PRKDC;YWHAZ;ATG5;PLCG1;HAVCR2;PARP1;FCGR2B;RHBDF2,wald_stat,GO_Biological_Process_2023
Organelle Transport Along Microtubule (GO:0072384),-1.1777876656788953,0.7704025879080709,0.21237113402061855,RAB1A;CDC42;ARHGAP21;LRPPRC;UBB;BORCS5;KXD1;TRAK1;CLN3,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Nervous System Development (GO:0051962),1.177354826601548,0.7496626693904268,0.2372549019607843,IFNG;CX3CR1;NAP1L1;ZNF335;IL1RAP;RGS14;NUMBL,wald_stat,GO_Biological_Process_2023
Regulation Of Interleukin-12 Production (GO:0032655),1.1769539825512616,0.7478197185308548,0.2144212523719165,MAPK14;CD47;IFNG;LAPTM5;LTB;IL16;TIRAP;FOXP1;HMGB1;MAST2;CMKLR1;PLCG2,wald_stat,GO_Biological_Process_2023
Glycoprotein Metabolic Process (GO:0009100),1.17630622125522,0.7469756139583549,0.22532588454376165,GOLPH3;ST8SIA4;MAN1A1;TNIP1;HIF1A;OGA,wald_stat,GO_Biological_Process_2023
Nuclear Transport (GO:0051169),1.1762168140387372,0.7440984029517302,0.19736842105263158,XPO1;NUP62;NUP50;GLE1;NUP37;NPM1;NUP58;NUP188;NUP85;NUP42;RGS14;NUP107;NUP93,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Gene Expression (GO:0010628),-1.1761864870419296,0.7726754139571871,0.11222444889779559,MAZ;U2AF2;ATF4;RBM3;ZPR1;TENT4B;BRD7;ARID1B;VIM;AKT1;YTHDF3;DGKQ;ZC3H12A;EGR1;MAP2K2;IFNGR1;SPRY2;TGFB1;ERN1;PDCL3;MAPK9;YTHDF1;FLOT1;LARP1B;LGALS9;PRKAG1;ID2;HCFC1;CIRBP;NOTCH1;BCL3;GSK3A;TTN;PIK3R1;AGO2,wald_stat,GO_Biological_Process_2023
Peptidyl-Threonine Modification (GO:0018210),-1.1752244505167027,0.7727516440754206,0.212,AKT1;GALNT3;ULK1;CSNK2B;HIPK1;PRKCA;GSK3A;MAP3K10;CSNK2A2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),1.1743632708702045,0.7473895785715876,0.23735408560311283,STAT3;GBP5;HSPB1;IFNG;GSDMD;CARD8,wald_stat,GO_Biological_Process_2023
Regulation Of BMP Signaling Pathway (GO:0030510),-1.172306361444332,0.780331834732519,0.22413793103448276,CRIM1;RNF165;TRIM33;NOTCH1;SMURF1;ENG;SKIL;HIPK2;RBPJ;UBE2D1;UBE2O;SORL1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),-1.1717091769874943,0.7791978792647092,0.21341463414634146,DGKQ;CD81;TGFB1;PTPRJ;CCL5;EPHA4;LRP8;DLG3;TNK2;LYN;IL18;RIPK2;UNC119,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Amide Metabolic Process (GO:0034250),-1.171622238291009,0.7761014779346519,0.17509727626459143,RBM3;VIM;YTHDF3;IFNGR1;YTHDF1;LARP1B;CIRBP;EPHA4;CASP3;BCL3;GSK3A;AGO2,wald_stat,GO_Biological_Process_2023
Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),-1.1712126849985445,0.7743097999655373,0.2570281124497992,SLC25A38;FXN;RSAD1;TSPO,wald_stat,GO_Biological_Process_2023
Ribosomal Small Subunit Biogenesis (GO:0042274),-1.1711160386277355,0.7713015446595038,0.20164609053497942,DNTTIP2;DDX52;KRR1;UTP3;NGDN;EXOSC10;MRPS11;RIOK3;LTV1;WDR36;METTL17;PNO1,wald_stat,GO_Biological_Process_2023
Stem Cell Differentiation (GO:0048863),1.1704348471176278,0.758019519366864,0.22994652406417113,PTPRC;UFL1;PSMD11;FBXL17;PUM1;METTL5;CTNNB1;TP53;BATF,wald_stat,GO_Biological_Process_2023
Cholesterol Transport (GO:0030301),-1.1700800751922478,0.7719195521712767,0.2536997885835095,NPC2;STARD4;ABCA5;STARD3;ABCA7;VPS4A,wald_stat,GO_Biological_Process_2023
Regulation Of Necroptotic Process (GO:0060544),1.1694454335903908,0.7582801056488749,0.26653696498054474,ARHGEF2;RIPK1;PARP1;ITCH,wald_stat,GO_Biological_Process_2023
Regulation Of T Cell Proliferation (GO:0042129),-1.1694317204074784,0.7709655306462606,0.2504970178926441,NCK2;LGALS3;MYDGF;CD70;CCL5;HLA-DRB1;RIPK3;TYK2,wald_stat,GO_Biological_Process_2023
B Cell Activation (GO:0042113),-1.1691897349524067,0.768596246998648,0.2069672131147541,CEBPG;GPR183;CD79B;CD70;FNIP1;PTPRJ;HHEX;PIK3R1;HDAC9;LAT2;PRKCB;CTPS1;RABL3;DCAF1;TCF3;SLC25A5,wald_stat,GO_Biological_Process_2023
Activation Of GTPase Activity (GO:0090630),1.1682718169259783,0.7592423277626262,0.2054263565891473,ARHGAP25;RASGRP1;ARHGAP45;TBCK;PIP5K1A;TBC1D25;GPR65,wald_stat,GO_Biological_Process_2023
Regulation Of Cell Migration (GO:0030334),-1.168093911657373,0.7692573699347434,0.12368972746331237,ARHGAP4;MAZ;RAP2C;CDC42;ADARB1;AKT1;YTHDF3;LDB1;STK24;CARMIL2;SPRY2;TGFB1;RAC1;RHOC;PLXNA4;LDLRAD4;PTPRJ;DUSP22;SEMA4F;PRKCA;CCL5;EPHA4;NOTCH1;PLXNA3;SPAG9;ACTN4;ELP5,wald_stat,GO_Biological_Process_2023
Negative Regulation Of BMP Signaling Pathway (GO:0030514),-1.1678515328926924,0.7668411211783864,0.24945770065075923,CRIM1;TRIM33;NOTCH1;SMURF1;SKIL;HIPK2;UBE2D1;SORL1;SMURF2,wald_stat,GO_Biological_Process_2023
Regulation Of Translational Initiation (GO:0006446),-1.1656404332620522,0.7719639256660518,0.20292887029288703,NCK2;YTHDF2;YTHDF3;EIF4H;EIF3B;YTHDF1;CCL5;NCBP1;POLR2G;DDX1;EIF1;EIF5,wald_stat,GO_Biological_Process_2023
Regulation Of Myoblast Differentiation (GO:0045661),1.1651010626045202,0.7673303055218733,0.24493927125506074,MAPK14;RIPOR2;ZFP36L1;SMARCC2;PBRM1,wald_stat,GO_Biological_Process_2023
Organic Hydroxy Compound Biosynthetic Process (GO:1901617),-1.1641586913827284,0.7737680874034942,0.2366255144032922,HSD17B10;OSBPL7;PRKAG2;PMVK;OSBPL9;PER2;PARK7;HMGCR,wald_stat,GO_Biological_Process_2023
Lysosome Localization (GO:0032418),1.1640466669414953,0.767958354089729,0.23412698412698413,PIK3CD;PIK3CG;VPS33A;NDEL1;BLOC1S1;TMEM106B;HDAC6;FAM98A,wald_stat,GO_Biological_Process_2023
Proteolysis (GO:0006508),-1.1640457429723146,0.770914569424367,0.17857142857142858,CAPN15;SDE2;RNPEPL1;CPD;MMP23B;FURIN;CAPN12;CTSD;METAP2;LACTB;CASP3;LRP8;ATG4D;CTSS;PEPD;ADAMTS10;TPP1;APH1A;FBXL6;CTSW;CASP4;ATG4B;TBL1X;USP25;DPP3;PCOLCE;ADAM28;NPEPL1;XPNPEP3;CAPN2;CLN3;DPP9;SRGN;PCSK7;ADAMTS1;HTRA2;HM13,wald_stat,GO_Biological_Process_2023
Regulation Of Programmed Cell Death (GO:0043067),1.1636231490975537,0.7661922633863518,0.15831663326653306,TM7SF3;NUP62;IKZF3;ANP32E;TOMM70;MAGED1;DDX42;ANP32B;MORF4L2;DAPK2;BNIP3;BRD8;TRRAP;RIPK1;EP400;RTN4;VCP;PRDX2;RUVBL1;IFT57;HTATIP2;MORF4L1;IRF3;TRIM24;RTKN;TPT1;NTRK1;REST;ETFA;LCMT1;AKT1S1;FAS;ATM;CIDEB,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Transferase Activity (GO:0051347),1.1626923499630828,0.7664458434184267,0.19455252918287938,XRCC5;TNIP1;PRKCQ;BMI1;HNRNPD;TCP1;PTGES3;NEK7;HNRNPA2B1;RFC5;PARN;RFC4;ERBB2;MAP3K4;DCUN1D1;WRAP53;CCT4;CCT2;NTRK1;MRE11;ARRDC3,wald_stat,GO_Biological_Process_2023
Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),1.1615755517909627,0.7672045305813506,0.24084778420038536,HDAC1;DDX5;RNF14;PRMT2,wald_stat,GO_Biological_Process_2023
Hexose Biosynthetic Process (GO:0019319),-1.1614712559227696,0.7765364192543,0.24050632911392406,ATF4;POLR2D;FBP1;ENO3;CRTC2,wald_stat,GO_Biological_Process_2023
Regulation Of Rho Protein Signal Transduction (GO:0035023),1.161237255320337,0.7652223227986007,0.2270168855534709,ARHGEF3;RIPOR2;PDCD10;ARHGEF2;AKAP13;ADGRG1;GPR174;GPR65;F2R;HEG1;DYNLL1;RALBP1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Lymphocyte Proliferation (GO:0050671),-1.16034576512937,0.7772551074513012,0.2260536398467433,NCK2;IRS2;CD81;GPR183;CD70;CCL5;CD38;VAV3;IL18;TYK2,wald_stat,GO_Biological_Process_2023
Phosphorylation (GO:0016310),-1.1589086752624174,0.7790629792833521,0.10344827586206896,LIMK1;CSNK1G2;PKN1;CTBP1;SIK3;MAPKAPK2;RUNX3;GRK2;CLK3;AKT1;DGKQ;RYK;ULK1;TAF11;STK24;CSNK2B;TAF10;GRK6;TGFB1;ERN1;GMFG;MAPK9;FAM20B;BRD2;PRKACA;CSNK1D;PRKAG1;SHPK;HIPK1;MKNK2;DAPK3;PRKCA;PKN2;TRIB2;EPHA4;LATS1;COPS8;MKNK1;GSK3A;GMFB;CSNK2A2;TAF4;PIM3;PRKCB;BECN1;TNK2;PRKAG2;CCNT1;IKBKB;HCST;PANK2;CDK16;LYN;TAOK2;PINK1;IRAK1;MAPKAP1;MLST8,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Apoptotic Process (GO:0043065),-1.1584745268093883,0.7772997977776923,0.16322314049586778,ATF4;GADD45B;RBM5;IFIT2;BCL6;ZC3H12A;ARHGEF7;LGALS1;ERCC3;DIABLO;ATG7;SAP18;ZNF622;BAD;RNPS1;CTSD;CARM1;DAPK3;CTNNBL1;CASP3;LATS1;CTSS;PIDD1;MAP3K10;GADD45G;PTPA;TLE5;PTRH2;MOAP1,wald_stat,GO_Biological_Process_2023
Regulation Of Cell Cycle (GO:0051726),-1.157275114691123,0.7781544398670559,0.13278008298755187,CTBP1;GADD45B;ZPR1;YY1AP1;BRD7;RUNX3;ADARB1;PPP1R9B;ANAPC15;MX2;CCNL2;INO80E;TGFB1;GATA3;JUND;CALR;HBP1;FBXO5;RAD23A;PRKACA;ING3;BIRC2;ANAPC11;HCFC1;EPC1;MCM2;DAPK3;TSPYL2;GADD45G;PIM3;BMAL1;YWHAE;CKS1B;PKD2;YEATS2;ZBTB49;CDK7;GMNN;KAT7;SUV39H1,wald_stat,GO_Biological_Process_2023
Heterochromatin Organization (GO:0070828),1.1572609858769913,0.7764381838000158,0.258252427184466,HP1BP3;SMARCA5;EZH1;UBR5;HDAC5;SETDB2;CBX3,wald_stat,GO_Biological_Process_2023
Nucleocytoplasmic Transport (GO:0006913),1.1546103309991365,0.7827880380881808,0.20917431192660552,XPO1;NUP62;NUP50;CDKN1B;GLE1;NUP37;HTATIP2;NPM1;NUP58;NUP188;NUP85;MALT1;NUP42;RGS14;NUP107;NUP93,wald_stat,GO_Biological_Process_2023
Muscle Cell Differentiation (GO:0042692),1.1544524512193428,0.7801511381148687,0.2421259842519685,HDGFL2;GLMN;RORA;MRTFA;HEY2,wald_stat,GO_Biological_Process_2023
Second-Messenger-Mediated Signaling (GO:0019932),-1.1540752288196912,0.7864899199896974,0.26348547717842324,INPP5A;PPP1R9B;PPP2CA;P2RX4;LAT2;DHX8;RCAN1;GUCY1A1;MCTP2,wald_stat,GO_Biological_Process_2023
Protein Monoubiquitination (GO:0006513),1.1533613687659134,0.7809757379885383,0.25440313111545987,RNF20;KLHL22;MARCHF7;FAAP20;RNF10;ITCH;HUWE1;OBI1;RBX1;FANCF;UBE2R2;UBE2D3;RAD18;TRIM37;PEX2;FANCG;FAAP100;FANCA;KLHL12;MGRN1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cation Channel Activity (GO:2001259),1.1533304951647732,0.777953235775555,0.30434782608695654,PPP3CB;PPP3CC;PPP3R1,wald_stat,GO_Biological_Process_2023
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),-1.1529479014188186,0.7873589420414578,0.2749003984063745,CSNK2B;TGFB1;LDLRAD4;PIN1;PMEPA1;GDF11,wald_stat,GO_Biological_Process_2023
Vacuolar Acidification (GO:0007035),-1.1527935657980939,0.7847682677333278,0.24453280318091453,TCIRG1;ATP6V1H;RNASEK;ATP6V0C,wald_stat,GO_Biological_Process_2023
Cellular Response To Starvation (GO:0009267),-1.1526586395835772,0.7821153242252615,0.1827309236947791,ATF4;MAP1LC3B;WDR45B;ZC3H12A;STK24;ATG7;FNIP1;GABARAPL1;TBL2;SESN3;FADS1;SEH1L;WIPI1;TFEB;BECN1;USP33;SREBF1;SUV39H1;ITFG2;ATG14;JMY;FLCN;ASNS;HSPA5;PLIN3;LAMP2;EIF2AK2;SZT2;CPEB4;RIPOR1;MTMR3;KLF10,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Signaling (GO:0023057),1.1525424438573622,0.7778208010063163,0.26232741617357,PPP3CB;AP1AR;PTPN1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),-1.1520474226918769,0.7811857998000699,0.24032586558044808,RGS2;INPP5K;AKT1;SPRY2;HEXIM1;PTPRJ;HHEX;LATS1;PRKAR2A;CDK5RAP1;TESK1;LYN;GSTP1,wald_stat,GO_Biological_Process_2023
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),1.1519084060386402,0.7768337552721777,0.24470134874759153,HDAC1;XRCC5;PRKDC;XRCC6;IFNG,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),-1.1512069870568786,0.7809030589864944,0.24893617021276596,MAZ;SPRY2;TGFB1;MYDGF;GATA3;P2RX4;PTPRJ,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902),1.1510692004974354,0.776653263757911,0.21335807050092764,RASGRP1;PIK3CG;PDCD10;MAP2K1;ADRB2;ATP2B4;IFNG;PIH1D1;ERBB2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Neutrophil Migration (GO:1902624),1.1508820828781183,0.7742851993800536,0.2968127490039841,NCKAP1L;RIPOR2;DAPK2,wald_stat,GO_Biological_Process_2023
rRNA Modification (GO:0000154),1.150677109035381,0.7719242593082071,0.2737864077669903,MRM2;FBL;METTL5;DKC1;TFB1M;NAT10;NOP10;NSUN3;ZCCHC4;TSR3;NSUN4,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Localization (GO:1903829),1.1506314771024149,0.769090641942237,0.2338403041825095,PPP3CB;TRAPPC12;NUP62;TM9SF4;CEP250;CDK5RAP3;CEP120;RTN4;VRK1,wald_stat,GO_Biological_Process_2023
Protein Localization To Chromatin (GO:0071168),1.150150175434217,0.7677426691504012,0.25390625,WBP2;PARP1;TASOR;NIPBL;LRWD1;CHMP7;RAD21;WAPL;MSH2;ZMYND8;H2BC11;MACROH2A1;MRNIP;SGF29;RUVBL2;MCM8,wald_stat,GO_Biological_Process_2023
Regulation Of Phosphatase Activity (GO:0010921),-1.149664670020723,0.7833176739346819,0.2787524366471735,PPP6R1;PPP6R2;PTPA;URI1;RIPK3;TIPRL,wald_stat,GO_Biological_Process_2023
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",-1.148909826805471,0.7827545475588878,0.23625254582484725,UTP3;NGDN;MRPS11,wald_stat,GO_Biological_Process_2023
Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),1.148880930364678,0.7692424489896645,0.25,XPO1;UFL1;CDK5RAP3;RAD23B;DESI1;TRIM39;UBE3A;GLMN;PTEN;LAPTM5;L3MBTL3,wald_stat,GO_Biological_Process_2023
Exocytosis (GO:0006887),1.1486087215385319,0.7672620604438513,0.23809523809523808,MIA3;SYTL2;COPS5;STX2;RAB10;RAB11A;WASHC3;SYTL3;VAMP2;TMEM167A,wald_stat,GO_Biological_Process_2023
Regulation Of Lysosomal Lumen pH (GO:0035751),-1.147121512772858,0.7861413547263916,0.2648221343873518,TCIRG1;ATP6V1H;RNASEK;ATP6V0C;TMEM175;CLN3,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),1.1470263018152778,0.7697527133012975,0.2828096118299446,PPP2R5A;CLTC;BCL2L1;TMBIM1;PPFIA1;CSK;PICALM;GBP1;DAB2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),1.1464857619683877,0.768782200028376,0.23076923076923078,ETS1;PRKCQ;CD47;FCHO1;LCK,wald_stat,GO_Biological_Process_2023
Neuron Migration (GO:0001764),-1.1460670688204948,0.7866555293078265,0.28772635814889336,MDGA1;DDIT4;RAC1;AUTS2,wald_stat,GO_Biological_Process_2023
Nucleotide-Excision Repair (GO:0006289),1.14593888151348,0.7676935684556601,0.2504604051565378,SLC30A9;RNF111;RPA3;RAD23B;DDB2;GTF2H3;RPA2;ERCC8;POLR2I;GTF2H5;MRPL36;POLL;TP53;UVSSA;COMMD1;RPA1;XPC;ERCC6,wald_stat,GO_Biological_Process_2023
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),1.1457288147602702,0.7655615178857161,0.2399232245681382,CNOT7;THRAP3;ZFP36L1;DDX5;CSDE1;PATL2;DCP1B;SMG1;CNOT3;PARN;XRN1;PAN2;EIF3E;TUT7;UPF3B,wald_stat,GO_Biological_Process_2023
Positive Regulation Of mRNA Processing (GO:0050685),-1.1445415098202103,0.7890218410654884,0.2703252032520325,RBM3;SNW1;TRA2B;CIRBP;DAZAP1;NCBP1,wald_stat,GO_Biological_Process_2023
Cellular Response To Growth Factor Stimulus (GO:0071363),1.1444582701957444,0.7669439892422929,0.19805825242718447,TGFBR2;MAPK14;HDAC1;SLC4A7;ZFP36L1;SETX;EHD1;EEF1A1;HSPB1;CPNE3;ERBB2;PLCG1;BMPR1A,wald_stat,GO_Biological_Process_2023
Intracellular Protein Transport (GO:0006886),1.1435085181317193,0.7672577091088346,0.12167300380228137,KPNB1;TLK1;PPP1R10;STK4;XPO1;STRADA;KPNA3;ARF4;STAT3;NUP62;NUP50;PREB;SNX6;HIKESHI;ARHGEF2;VPS33A;EHD1;STX2;PHB2;DNAJC19;MVB12A;LMAN1;ARCN1;SNX27;DESI1;USO1;CLTC;HERC2;EIF4ENIF1;MYO6;RANBP3;CSE1L;RAN;IPO9;YWHAH;CTSA;STXBP3;IPO8;VPS35;SNX17;COG7;SNX1;NPM1;SNX8;IPO5;APPL1;ARFIP1;PICK1;RAB28;HDAC6;LAPTM5;FUT10,wald_stat,GO_Biological_Process_2023
Regulation Of Neutrophil Chemotaxis (GO:0090022),1.142411022965515,0.7683326050407386,0.29411764705882354,NCKAP1L;RIPOR2;DAPK2,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Myoblast Differentiation (GO:0045663),1.142025590674276,0.7668530223822316,0.28169014084507044,MAPK14;RIPOR2;SMARCC2;PBRM1;SMARCC1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Proteolysis (GO:0045861),-1.1419115040882375,0.7953293340451729,0.29045643153526973,AKT1;TIMP1;EPHA4;CLN3;BAG6;DNAJC1;SNX12;TRIM21,wald_stat,GO_Biological_Process_2023
ERBB Signaling Pathway (GO:0038127),-1.1407792997021748,0.7962030029765661,0.25732217573221755,NCK2;AKT1;TGFB1;MVP;CUL5;BRAF;AREG;SHC1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Cell Motility (GO:2000146),-1.1402054472668204,0.795211331210193,0.2205240174672489,ARHGAP4;RAP2C;ADARB1;STK24;GATA3;LDLRAD4;PTPRJ;DUSP22;PIN1;EPHA4,wald_stat,GO_Biological_Process_2023
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),1.1393848164066638,0.7732805077983036,0.25457875457875456,PHB2;STING1;ITCH;IPO5;IRF3;RIGI;TIFA;MAP3K7;RNF135,wald_stat,GO_Biological_Process_2023
Response To Gamma Radiation (GO:0010332),1.1393682377601506,0.770456055757799,0.3114119922630561,XRCC5;XRCC6,wald_stat,GO_Biological_Process_2023
Histone Acetylation (GO:0016573),1.1388368156584545,0.7694471169117876,0.2372549019607843,TAF7;USP22;SUPT20H;MORF4L2;MSL3;BRD8;TRRAP;EP400;RUVBL1;MORF4L1;KAT2A;TAF5;TADA2A;TAF12;SUPT3H;NAA40;MRGBP;TAF5L;PHF20L1;MAP3K7;ACTL6A;TADA3;TAF9;EPC2,wald_stat,GO_Biological_Process_2023
Wnt Signaling Pathway (GO:0016055),1.1385757950517377,0.7674962419458911,0.2647058823529412,CCDC88C;USP34;STRN;PORCN;VPS35;PTEN;CSNK1A1,wald_stat,GO_Biological_Process_2023
