Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Regulation Of miRNA Transcription (GO:1902893),1.3463696399294416,0.8916808125461557,0.09456264775413711,ETS1;DDX5;REST,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Endothelial Cell Migration (GO:0010595),1.3457417540493701,0.8678739889251089,0.09382151029748284,ETS1;PIK3CD;GPI;HIF1A;FOXP1,wald_stat,GO_Biological_Process_2023
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),1.3335237032248315,0.918487153620782,0.10681818181818181,MAPK1;CCT2;CCT3;HNRNPU;ATM;TINF2,wald_stat,GO_Biological_Process_2023
Proteolysis Involved In Protein Catabolic Process (GO:0051603),1.3328651204718311,0.8967072641808015,0.10588235294117647,NEDD8;UBA52;CAPN2;STUB1;GZMB;CASP8,wald_stat,GO_Biological_Process_2023
Phosphate-Containing Compound Metabolic Process (GO:0006796),1.3307374294637218,0.8844397035092038,0.11840562719812427,PTPRC;PIK3CD;PLAAT4;SLC20A1;PPP1CA;GPI,wald_stat,GO_Biological_Process_2023
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1.3295199258633803,0.8677539646810181,0.11708482676224612,ETS1;CYRIB;PHIP;GSK3B;CAPZB;PAK2;PDZD8,wald_stat,GO_Biological_Process_2023
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),1.3276508416447748,0.8564372951332956,0.09828571428571428,MAPK1;CCT2;CCT3;PTGES3;ATM;RGCC,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),1.3220745867028105,0.8668626510384121,0.11421911421911422,PTPRC;ARL2BP;TNFRSF14;PLCG2;CD74;PAK2;PTPN1,wald_stat,GO_Biological_Process_2023
protein-DNA Complex Organization (GO:0071824),1.321297391344897,0.8496984491671453,0.1306884480746791,ATRX;PARP10;NUCKS1;HNRNPU;EHMT1;PHF1;SAFB;ZBTB7A,wald_stat,GO_Biological_Process_2023
Regulation Of Interleukin-1 Beta Production (GO:0032651),1.3163563041487665,0.8566520302521479,0.1179245283018868,GBP5;CX3CR1;PYHIN1;CASP8;CCL3;FOXP1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),1.315787146384328,0.8398825641686888,0.12632821723730814,HNRNPA2B1;MAPK1;CCT2;CCT3;ATM,wald_stat,GO_Biological_Process_2023
Hemopoiesis (GO:0030097),1.3137455437110381,0.8317407416595267,0.12794612794612795,PTPRC;KMT2A;PBXIP1;SBDS;LCK;KLF3;PRKX;PLEK;IL7R;YTHDF2,wald_stat,GO_Biological_Process_2023
Protein Autophosphorylation (GO:0046777),1.3129956916523893,0.8167160237809291,0.10619469026548672,FYN;STK4;FGR;PIM1;LCK;UHMK1;GSK3B;ATM;EIF2AK2;PAK2;PRKX;STK10;SMG1;TXK,wald_stat,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair (GO:2000779),-1.3092559355416364,0.38746288669667656,0.11538461538461539,SMARCE1;OTUB1;SMARCA2;SETD2;PPP4C;RPA2;BCL7B;SMARCC2;ACTR2;TERF2IP;MEAF6;SMARCC1;DEK;WAS;MORF4L1;EPC1,wald_stat,GO_Biological_Process_2023
Protein Homooligomerization (GO:0051260),1.3057572434681342,0.8404533975183027,0.13205282112845138,EHD1;GBP5;ELAVL1;ALOX5AP;G3BP2,wald_stat,GO_Biological_Process_2023
Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),1.304054234370267,0.832390002176232,0.132858837485172,PVRIG;CD160;SH2D1A;LCK;PTPN22,wald_stat,GO_Biological_Process_2023
