Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
G-protein Mediated Events R-HSA-112040,-1.5452668894588437,0.3502850764989454,0.03389830508474576,GRK2;ADCY7;CALM1;PLCB1;PRKCA;PLCB2;PRKAR2A;PRKX;ADCY9;GNAI2;KPNA2,wald_stat,Reactome_2022
CTLA4 Inhibitory Signaling R-HSA-389513,-1.5344116654787836,0.36654449649600795,0.05128205128205128,AKT1;PPP2CA;YES1;FYN;PPP2CB,wald_stat,Reactome_2022
Golgi Associated Vesicle Biogenesis R-HSA-432722,-1.5330855374152135,0.3584828878540788,0.016728624535315983,IGF2R;RAB5C;GAK;NECAP1;AP1S1;DNM2;TGOLN2;AP4B1;FTH1;ARRB1;ACBD3;VAMP2;AP1G1;VAMP8,wald_stat,Reactome_2022
G Alpha (S) Signaling Events R-HSA-418555,-1.5275739363797032,0.3613451013048171,0.022770398481973434,GNAS;GRK2;GRK6;PDE4D;VIPR2;ADCY7;GNB1;GNGT2;PRKCA;PRKAR2A;ADCY9;GNAI2;PTRH2;PDE4A;ARRB1,wald_stat,Reactome_2022
mRNA Splicing - Major Pathway R-HSA-72163,-1.5271383164800536,0.3518462571780264,0.001,U2AF2;SF3B6;ALYREF;CRNKL1;RBM5;HNRNPL;WDR33;MAGOH;PHF5A;SNRNP27;EFTUD2;CWC15;SNW1;TFIP11;SRSF9;PABPN1;SRSF2;SLU7;BUD31;SRSF10;PTBP1;CPSF7;POLR2D;CTNNBL1;NCBP1;SRRM2;TRA2B;SNRPB2;RBM8A;POLR2G;RNPS1;CWC25;HNRNPH1;HNRNPUL1;SYF2;POLR2C;POLR2E;PQBP1;SNRPC;CPSF1;U2SURP;SMNDC1;CPSF6;TXNL4A;SRSF5;POLR2J,wald_stat,Reactome_2022
mRNA Splicing R-HSA-72172,-1.5269551083568427,0.3421381832267631,0.0017211703958691911,U2AF2;SF3B6;ALYREF;CRNKL1;RBM5;HNRNPL;WDR33;MAGOH;PHF5A;SNRNP27;EFTUD2;CWC15;SNW1;TFIP11;SRSF9;PABPN1;SRSF2;SLU7;BUD31;SRSF10;PTBP1;CPSF7;POLR2D;CTNNBL1;NCBP1;SRRM2;TRA2B;SNRPB2;RBM8A;POLR2G;RNPS1;CWC25;HNRNPH1;HNRNPUL1;SYF2;ZRSR2;POLR2C;POLR2E;PQBP1;SNRNP25;SNRPC;CPSF1;U2SURP;SMNDC1;CPSF6;TXNL4A;SRSF5;POLR2J,wald_stat,Reactome_2022
Respiratory Electron Transport R-HSA-611105,-1.5219474121160952,0.3454900727557347,0.0036968576709796672,NDUFB7;COX6A1;NDUFB6;NDUFC2;SURF1;NDUFA9;NDUFA1;NDUFA13;NDUFS6;SDHB;UQCRFS1;COX5B;UQCRQ;NDUFB1;UQCR11;NDUFB8;LRPPRC;NDUFA10;COX8A;NDUFA12;COX19;NDUFS3;COX7B;NDUFS8;NDUFV1;COX20;SDHA;UQCRC1;COX16;COX5A;NDUFA7;COA1;SDHD;NDUFB2;SCO1;NDUFA11;NDUFAB1;NDUFA5,wald_stat,Reactome_2022
RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,-1.521099227922213,0.3384051784924825,0.023255813953488372,CBX4;ARID1B;PHC2;CSNK2A2;CSNK2B;PCGF5;YAF2;ARID1A;SMARCA4;HIPK2;CBFB;CBX6,wald_stat,Reactome_2022
Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,-1.5199496445426741,0.3324724056016092,0.05511811023622047,AP1S1;FYN;ATP6V1H;DOCK2;AP2A1;PKN2;AP1G1;AP2A2;B2M;HLA-A;AP2S1;PACS1,wald_stat,Reactome_2022
Signaling By VEGF R-HSA-194138,-1.519720659477128,0.32428491740810805,0.00819672131147541,PKN1;AKT1;NCK2;MAPKAPK2;PRKCB;ARHGEF7;VEGFB;VAV3;CDC42;CALM1;NRAS;PIK3R1;MLST8;PRKCA;FYN,wald_stat,Reactome_2022
